UF,População,epiweek,corredor baixo,corredor mediano,corredor alto,Unidade da Federação,Tipo
12,829619,33,0.19713881412527434,0.3646095548644205,0.6743478096299818,Acre,Estado
12,829619,34,0.1741096743464116,0.4013047414713901,0.9249658075116514,Acre,Estado
12,829619,35,0.16179983547204968,0.2932749326055374,0.5315838909467894,Acre,Estado
12,829619,36,0.17500722468571117,0.2776512751560602,0.44049741794505726,Acre,Estado
12,829619,37,0.7783151229753392,1.0506566554934382,1.4182936642844002,Acre,Estado
12,829619,38,0.10621124298209167,0.29273557969910413,0.8068271984748308,Acre,Estado
12,829619,39,0.13978838223666573,0.30110497014379217,0.6485818177064018,Acre,Estado
12,829619,40,0.17506505128509248,0.3347857319374316,0.6402276495858544,Acre,Estado
12,829619,41,0.11529345723341473,0.3454219988777555,1.034892700521114,Acre,Estado
12,829619,42,0.1340847004241313,0.29918675303115094,0.6675833477360199,Acre,Estado
12,829619,43,0.12230942086060118,0.2978744290249724,0.7254484147061737,Acre,Estado
12,829619,44,0.10481614283180173,0.23573516342777187,0.5301766099663971,Acre,Estado
12,829619,45,0.20925210410053702,0.3198686145124824,0.4889601038419019,Acre,Estado
12,829619,46,0.1740901933875459,0.31155322889902687,0.5575581975564242,Acre,Estado
12,829619,47,0.14139072211000805,0.2660687426517859,0.5006875611061852,Acre,Estado
12,829619,48,0.1164011318490103,0.26668346841321433,0.6109912437720562,Acre,Estado
12,829619,49,0.13954119693655448,0.22574660340648822,0.3652077670849927,Acre,Estado
12,829619,50,0.29904372524082157,0.5280084011113096,0.9322812957189063,Acre,Estado
12,829619,51,0.16674362181165012,0.39296586451569737,0.9261054125896416,Acre,Estado
12,829619,52,0.10645335540785617,0.22618126641052197,0.4805669589189116,Acre,Estado
13,4063614,1,0.027745677570255523,0.027745677570255523,0.027745677570255523,Amazonas,Estado
13,4063614,2,0.08323703271076656,0.08323703271076656,0.08323703271076656,Amazonas,Estado
13,4063614,3,0.05549135514051105,0.05549135514051105,0.05549135514051105,Amazonas,Estado
13,4063614,4,0.05549135514051105,0.05549135514051105,0.05549135514051105,Amazonas,Estado
13,4063614,5,0.015075913527412488,0.045226003786055895,0.1356728011697077,Amazonas,Estado
13,4063614,6,0.08323703271076656,0.08323703271076656,0.08323703271076656,Amazonas,Estado
13,4063614,7,0.1387283878512776,0.1387283878512776,0.1387283878512776,Amazonas,Estado
13,4063614,8,0.01402622647964137,0.04560766331660082,0.14829783022679385,Amazonas,Estado
13,4063614,9,0.020859794961048603,0.060910612209906415,0.17785901954997443,Amazonas,Estado
13,4063614,10,0.014750421824641318,0.044729893386390905,0.13564109461707202,Amazonas,Estado
13,4063614,11,0.052450287147577504,0.12480007717125437,0.2969489798621703,Amazonas,Estado
13,4063614,12,0.02683936119396166,0.07221751624726895,0.19431795023861867,Amazonas,Estado
13,4063614,13,0.05196314625646691,0.08443453468527515,0.13719705524242948,Amazonas,Estado
13,4063614,14,0.023729701524170803,0.08637247447820398,0.3143825614447413,Amazonas,Estado
13,4063614,15,0.05680103995200525,0.08593558077205757,0.13001388793005927,Amazonas,Estado
13,4063614,16,0.0316905476341793,0.07164917304018754,0.1619916467396725,Amazonas,Estado
13,4063614,17,0.023950815128097984,0.05490794674370475,0.12587807970145437,Amazonas,Estado
13,4063614,18,0.024303356005522588,0.04063642721499405,0.06794613947243627,Amazonas,Estado
13,4063614,19,0.036360516037627036,0.06770846216184638,0.12608280486388201,Amazonas,Estado
13,4063614,20,0.03531592886578264,0.07860452115151931,0.17495421878726558,Amazonas,Estado
13,4063614,21,0.023661648851834596,0.05136612081941037,0.11150864356731799,Amazonas,Estado
13,4063614,22,0.08841610328968084,0.11358712902950183,0.14592405004429218,Amazonas,Estado
13,4063614,23,0.030388792530709304,0.07243557002872712,0.17265943686589,Amazonas,Estado
13,4063614,24,0.02283339235025812,0.05533247629285333,0.13408795704702042,Amazonas,Estado
13,4063614,25,0.024380433517551283,0.071686134983855,0.21077976095970666,Amazonas,Estado
13,4063614,26,0.03175664920685797,0.07438830433649206,0.17425074622997555,Amazonas,Estado
13,4063614,27,0.04456222800727809,0.08927500230636348,0.17885160579267956,Amazonas,Estado
13,4063614,28,0.021909628349823868,0.03350699895773712,0.05124317771290822,Amazonas,Estado
13,4063614,29,0.027745677570255523,0.027745677570255523,0.027745677570255523,Amazonas,Estado
13,4063614,30,0.02811507940291273,0.054411249363298456,0.10530235447132792,Amazonas,Estado
13,4063614,31,0.02479897051574399,0.025189708652476155,0.02558660334685252,Amazonas,Estado
13,4063614,32,0.02673099212611896,0.02673099212611896,0.02673099212611896,Amazonas,Estado
13,4063614,33,0.02498958559020528,0.02498958559020528,0.02498958559020528,Amazonas,Estado
13,4063614,34,0.015872579805665386,0.044370690727438544,0.12403517384913652,Amazonas,Estado
13,4063614,35,0.013479191866079342,0.05079770837580116,0.1914363414268615,Amazonas,Estado
13,4063614,36,0.02498958559020528,0.02498958559020528,0.02498958559020528,Amazonas,Estado
13,4063614,37,0.020895263926031495,0.032180746794224266,0.04956149239846718,Amazonas,Estado
13,4063614,38,0.05252209801621409,0.05252209801621409,0.05252209801621409,Amazonas,Estado
13,4063614,39,0.026261049008107055,0.026261049008107055,0.026261049008107055,Amazonas,Estado
13,4063614,40,0.025391434351969968,0.025391434351969968,0.025391434351969968,Amazonas,Estado
13,4063614,41,0.05252209801621409,0.05252209801621409,0.05252209801621409,Amazonas,Estado
13,4063614,42,0.026038428227935683,0.026494978661235676,0.026959534120657897,Amazonas,Estado
13,4063614,43,0.024602907872859077,0.025398854187900576,0.026220550732943423,Amazonas,Estado
13,4063614,44,0.0,0.0,0.0,Amazonas,Estado
13,4063614,45,0.049979171180410564,0.049979171180410564,0.049979171180410564,Amazonas,Estado
13,4063614,46,0.0,0.0,0.0,Amazonas,Estado
13,4063614,47,0.02673099212611896,0.02673099212611896,0.02673099212611896,Amazonas,Estado
13,4063614,48,0.026261049008107055,0.026261049008107055,0.026261049008107055,Amazonas,Estado
13,4063614,49,0.025391434351969968,0.025391434351969968,0.025391434351969968,Amazonas,Estado
13,4063614,50,0.049979171180410564,0.049979171180410564,0.049979171180410564,Amazonas,Estado
13,4063614,51,0.027745677570255523,0.027745677570255523,0.027745677570255523,Amazonas,Estado
13,4063614,52,0.026261049008107055,0.026261049008107055,0.026261049008107055,Amazonas,Estado
14,522636,1,0.0,0.0,0.0,Roraima,Estado
14,522636,2,0.0,0.0,0.0,Roraima,Estado
14,522636,3,0.0,0.0,0.0,Roraima,Estado
14,522636,4,0.20488780343883686,0.20488780343883686,0.20488780343883686,Roraima,Estado
14,522636,5,0.0,0.0,0.0,Roraima,Estado
14,522636,6,0.20488780343883686,0.20488780343883686,0.20488780343883686,Roraima,Estado
14,522636,7,0.0,0.0,0.0,Roraima,Estado
14,522636,8,0.0,0.0,0.0,Roraima,Estado
14,522636,9,0.0,0.0,0.0,Roraima,Estado
14,522636,10,0.0,0.0,0.0,Roraima,Estado
14,522636,11,0.0,0.0,0.0,Roraima,Estado
14,522636,12,0.0,0.0,0.0,Roraima,Estado
14,522636,13,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,14,0.11976219915444242,0.3455245818741265,0.9968691083012855,Roraima,Estado
14,522636,15,0.3955187723097308,0.3955187723097308,0.3955187723097308,Roraima,Estado
14,522636,16,0.0,0.0,0.0,Roraima,Estado
14,522636,17,0.0,0.0,0.0,Roraima,Estado
14,522636,18,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,19,0.13940119114600258,0.2846699360265607,0.5813219514924494,Roraima,Estado
14,522636,20,0.20488780343883686,0.20488780343883686,0.20488780343883686,Roraima,Estado
14,522636,21,0.0,0.0,0.0,Roraima,Estado
14,522636,22,0.5932781584645961,0.5932781584645961,0.5932781584645961,Roraima,Estado
14,522636,23,0.4491078248101741,0.7661558412629975,1.3070241502684097,Roraima,Estado
14,522636,24,0.08759270648965571,0.4463389350403294,2.274372523886588,Roraima,Estado
14,522636,25,0.0,0.0,0.0,Roraima,Estado
14,522636,26,0.20488780343883686,0.20488780343883686,0.20488780343883686,Roraima,Estado
14,522636,27,0.38893177942123053,0.38893177942123053,0.38893177942123053,Roraima,Estado
14,522636,28,0.0,0.0,0.0,Roraima,Estado
14,522636,29,0.1506293505164525,0.2822895286282758,0.5290295530051449,Roraima,Estado
14,522636,30,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,31,0.0,0.0,0.0,Roraima,Estado
14,522636,32,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,33,0.5833976691318461,0.5833976691318461,0.5833976691318461,Roraima,Estado
14,522636,34,2.2135647246325485,2.2135647246325485,2.2135647246325485,Roraima,Estado
14,522636,35,0.8049326271391085,0.8049326271391085,0.8049326271391085,Roraima,Estado
14,522636,36,0.12073149895250138,0.3426353084845202,0.9723970599128389,Roraima,Estado
14,522636,37,1.2293268206330212,1.2293268206330212,1.2293268206330212,Roraima,Estado
14,522636,38,0.4024663135695543,0.4024663135695543,0.4024663135695543,Roraima,Estado
14,522636,39,0.6036994703543314,0.6036994703543314,0.6036994703543314,Roraima,Estado
14,522636,40,0.13715883728987308,0.27976055788272736,0.5706228726731377,Roraima,Estado
14,522636,41,0.1912990317832306,0.19782058758740817,0.2045644690861308,Roraima,Estado
14,522636,42,0.0,0.0,0.0,Roraima,Estado
14,522636,43,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,44,0.0,0.0,0.0,Roraima,Estado
14,522636,45,0.1359790440790267,0.2822895286282758,0.5860269022546031,Roraima,Estado
14,522636,46,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,47,0.09834104475775499,0.3956411751748163,1.5917254070189835,Roraima,Estado
14,522636,48,0.19446588971061526,0.19446588971061526,0.19446588971061526,Roraima,Estado
14,522636,49,0.0,0.0,0.0,Roraima,Estado
14,522636,50,0.1912990317832306,0.19782058758740817,0.2045644690861308,Roraima,Estado
14,522636,51,0.38259806356646114,0.39564117517481634,0.4091289381722616,Roraima,Estado
14,522636,52,0.38893177942123053,0.38893177942123053,0.38893177942123053,Roraima,Estado
15,8366628,1,0.049542205252365516,0.049542205252365516,0.049542205252365516,Pará,Estado
15,8366628,2,0.012343391853961038,0.019421272333959173,0.030557712461244415,Pará,Estado
15,8366628,3,0.036696740460957535,0.036696740460957535,0.036696740460957535,Pará,Estado
15,8366628,4,0.019669365729747243,0.02997153796465124,0.045669652001436134,Pará,Estado
15,8366628,5,0.02389521755713342,0.02447165827328327,0.02506200486404761,Pará,Estado
15,8366628,6,0.007093615705674105,0.021061508685039792,0.06253329282204925,Pará,Estado
15,8366628,7,0.04503298598192514,0.054720291421206525,0.06649148902592407,Pará,Estado
15,8366628,8,0.031241532927291742,0.05602064335695156,0.10045321685816569,Pará,Estado
15,8366628,9,0.024310695374632662,0.03206381416385157,0.04228954223196683,Pará,Estado
15,8366628,10,0.015013427332317553,0.022993268663253404,0.03521450446444728,Pará,Estado
15,8366628,11,0.05100338203174611,0.06354478466279304,0.07917003729924019,Pará,Estado
15,8366628,12,0.04564224461612653,0.09161168033789654,0.1838800883900349,Pará,Estado
15,8366628,13,0.016263202126616548,0.0768826274913444,0.3634547713269157,Pará,Estado
15,8366628,14,0.026026818572298424,0.11303265417711814,0.4908929178121868,Pará,Estado
15,8366628,15,0.06357367983006632,0.18176320560478185,0.519678316561776,Pará,Estado
15,8366628,16,0.048646544101900654,0.1635138801691993,0.5496133281735556,Pará,Estado
15,8366628,17,0.028881601502144316,0.11752394946439511,0.47822412814207094,Pará,Estado
15,8366628,18,0.022956913439614323,0.08422069871455232,0.30897559946920106,Pará,Estado
15,8366628,19,0.08659830386682403,0.1713816630077252,0.3391714745413833,Pará,Estado
15,8366628,20,0.06078767102892107,0.13824260754232837,0.3143897145032869,Pará,Estado
15,8366628,21,0.08538531229980774,0.14627805874575536,0.250596617780068,Pará,Estado
15,8366628,22,0.021391937422469386,0.07446443268229767,0.2592075521346752,Pará,Estado
15,8366628,23,0.03925124719250366,0.09034349979953248,0.20794111117026925,Pará,Estado
15,8366628,24,0.05010425198769786,0.09618774384951358,0.18465662493337504,Pará,Estado
15,8366628,25,0.027535869957881865,0.06009694689075023,0.13116139170884836,Pará,Estado
15,8366628,26,0.022816017132197053,0.054687517383020086,0.13108004522392006,Pará,Estado
15,8366628,27,0.020410894274704494,0.12478146306544574,0.7628481787811635,Pará,Estado
15,8366628,28,0.027516575422886155,0.05128549063430483,0.0955860789062352,Pará,Estado
15,8366628,29,0.021725078779623968,0.04039787440495398,0.07512001558167347,Pará,Estado
15,8366628,30,0.01736199998505833,0.039825509556836204,0.09135302458395451,Pará,Estado
15,8366628,31,0.010892439202271308,0.02077676363365523,0.0396306005544438,Pará,Estado
15,8366628,32,0.007589230950625037,0.02119475786035702,0.059191473244356696,Pará,Estado
15,8366628,33,0.013823931995606676,0.026125397153578776,0.04937353400241957,Pará,Estado
15,8366628,34,0.010294754048516666,0.027343758691510043,0.07262739215098214,Pará,Estado
15,8366628,35,0.022639300537826184,0.051564319421583384,0.11744528206463688,Pará,Estado
15,8366628,36,0.0171805577480284,0.054058233620043784,0.17009300076154898,Pará,Estado
15,8366628,37,0.018972463827114525,0.0729592062530842,0.28056692191304344,Pará,Estado
15,8366628,38,0.016165757921091473,0.03918790815842712,0.09499660661314865,Pará,Estado
15,8366628,39,0.01800083839255254,0.05135068653162325,0.146487232970215,Pará,Estado
15,8366628,40,0.015400080021890934,0.060882971035099584,0.24069590267009772,Pará,Estado
15,8366628,41,0.004803832385924442,0.035070746393992956,0.2560366711036025,Pará,Estado
15,8366628,42,0.009088390889222238,0.03364458092374201,0.12454986139258088,Pará,Estado
15,8366628,43,0.02357305469676743,0.03851343096814561,0.0629228746133406,Pará,Estado
15,8366628,44,0.004830242494216777,0.03350519017574294,0.232410229932924,Pará,Estado
15,8366628,45,0.009332456109393735,0.044858956604823426,0.21562662219733253,Pará,Estado
15,8366628,46,0.009187904994176935,0.03234890544387264,0.11389448237436363,Pará,Estado
15,8366628,47,0.010318389144049598,0.03181768452381287,0.09811270289613862,Pará,Estado
15,8366628,48,0.06328226749563493,0.1270558496913542,0.2550981432816943,Pará,Estado
15,8366628,49,0.04683814719324496,0.055451718923577364,0.06564933320041515,Pará,Estado
15,8366628,50,0.005340037821415131,0.03056813041686948,0.1749820185608944,Pará,Estado
15,8366628,51,0.010877482270156943,0.026703721575688635,0.06555641538008318,Pará,Estado
15,8366628,52,0.010066078841493152,0.02987315803914329,0.08865473689248954,Pará,Estado
16,797722,1,0.0,0.0,0.0,Amapá,Estado
16,797722,2,0.0,0.0,0.0,Amapá,Estado
16,797722,3,0.14573244397680524,0.14573244397680524,0.14573244397680524,Amapá,Estado
16,797722,4,0.0,0.0,0.0,Amapá,Estado
16,797722,5,0.14573244397680524,0.14573244397680524,0.14573244397680524,Amapá,Estado
16,797722,6,0.0,0.0,0.0,Amapá,Estado
16,797722,7,0.0,0.0,0.0,Amapá,Estado
16,797722,8,0.14573244397680524,0.14573244397680524,0.14573244397680524,Amapá,Estado
16,797722,9,0.4371973319304157,0.4371973319304157,0.4371973319304157,Amapá,Estado
16,797722,10,0.0,0.0,0.0,Amapá,Estado
16,797722,11,0.5829297759072211,0.5829297759072211,0.5829297759072211,Amapá,Estado
16,797722,12,0.2914648879536104,0.2914648879536104,0.2914648879536104,Amapá,Estado
16,797722,13,0.0,0.0,0.0,Amapá,Estado
16,797722,14,0.07978148840926737,0.27297497980195573,0.933992848261057,Amapá,Estado
16,797722,15,0.057202255994009944,0.3860449186244475,2.6053286991226776,Amapá,Estado
16,797722,16,0.2565448413789125,0.5377184589129405,1.1270588779006123,Amapá,Estado
16,797722,17,0.5829297759072211,0.5829297759072211,0.5829297759072211,Amapá,Estado
16,797722,18,0.14573244397680524,0.14573244397680524,0.14573244397680524,Amapá,Estado
16,797722,19,0.11795101629031882,0.17305382132898084,0.2538988303657445,Amapá,Estado
16,797722,20,0.07084284518185663,0.23640326710603768,0.7888800139935875,Amapá,Estado
16,797722,21,0.11127333672756894,0.19302245931222378,0.3348301659197767,Amapá,Estado
16,797722,22,0.1360551622049644,0.1360551622049644,0.1360551622049644,Amapá,Estado
16,797722,23,0.10803902223065119,0.17305382132898084,0.2771926703726363,Amapá,Estado
16,797722,24,0.0,0.0,0.0,Amapá,Estado
16,797722,25,0.0,0.0,0.0,Amapá,Estado
16,797722,26,0.0,0.0,0.0,Amapá,Estado
16,797722,27,0.0,0.0,0.0,Amapá,Estado
16,797722,28,0.0,0.0,0.0,Amapá,Estado
16,797722,29,0.14573244397680524,0.14573244397680524,0.14573244397680524,Amapá,Estado
16,797722,30,0.0,0.0,0.0,Amapá,Estado
16,797722,31,0.13602497191460364,0.14237773180255991,0.14902718396419198,Amapá,Estado
16,797722,32,0.08549345624892266,0.23096134287454528,0.6239441501475791,Amapá,Estado
16,797722,33,0.0,0.0,0.0,Amapá,Estado
16,797722,34,0.0,0.0,0.0,Amapá,Estado
16,797722,35,0.0,0.0,0.0,Amapá,Estado
16,797722,36,0.0,0.0,0.0,Amapá,Estado
16,797722,37,0.13910024398182794,0.13910024398182794,0.13910024398182794,Amapá,Estado
16,797722,38,0.0,0.0,0.0,Amapá,Estado
16,797722,39,0.0,0.0,0.0,Amapá,Estado
16,797722,40,0.0,0.0,0.0,Amapá,Estado
16,797722,41,0.0,0.0,0.0,Amapá,Estado
16,797722,42,0.0,0.0,0.0,Amapá,Estado
16,797722,43,0.0,0.0,0.0,Amapá,Estado
16,797722,44,0.0,0.0,0.0,Amapá,Estado
16,797722,45,0.0,0.0,0.0,Amapá,Estado
16,797722,46,0.0,0.0,0.0,Amapá,Estado
16,797722,47,0.0,0.0,0.0,Amapá,Estado
16,797722,48,0.1360551622049644,0.1360551622049644,0.1360551622049644,Amapá,Estado
16,797722,49,0.0,0.0,0.0,Amapá,Estado
16,797722,50,0.0,0.0,0.0,Amapá,Estado
16,797722,51,0.0,0.0,0.0,Amapá,Estado
16,797722,52,0.0,0.0,0.0,Amapá,Estado
17,1550194,1,0.06451807212810316,0.0674675916648651,0.07055195195571011,Tocantins,Estado
17,1550194,2,0.05352135509046381,0.08418289936753198,0.132409961107033,Tocantins,Estado
17,1550194,3,0.06765149198600426,0.06765149198600426,0.06765149198600426,Tocantins,Estado
17,1550194,4,0.0,0.0,0.0,Tocantins,Estado
17,1550194,5,0.06634024633475462,0.06904499292686131,0.07186001426969169,Tocantins,Estado
17,1550194,6,0.06765149198600426,0.06765149198600426,0.06765149198600426,Tocantins,Estado
17,1550194,7,0.06901024247095908,0.06997156846584189,0.07094628591734545,Tocantins,Estado
17,1550194,8,0.06451807212810316,0.0674675916648651,0.07055195195571011,Tocantins,Estado
17,1550194,9,0.0,0.0,0.0,Tocantins,Estado
17,1550194,10,0.04651202160234723,0.09279689116977595,0.18514058761833463,Tocantins,Estado
17,1550194,11,0.055797609052804106,0.08500383892427543,0.1294975314269499,Tocantins,Estado
17,1550194,12,0.06410705760221586,0.06643263734288697,0.06884258097939898,Tocantins,Estado
17,1550194,13,0.068363649274276,0.12259675016301637,0.21985314286299446,Tocantins,Estado
17,1550194,14,0.0651803983619524,0.06655673372552873,0.06796213149253671,Tocantins,Estado
17,1550194,15,0.03806440366220823,0.11434309386290571,0.34347952039826557,Tocantins,Estado
17,1550194,16,0.07370147322463726,0.1116143651304369,0.1690300879807386,Tocantins,Estado
17,1550194,17,0.06522331976597259,0.06682120668557821,0.06845823976666422,Tocantins,Estado
17,1550194,18,0.05613896173157437,0.08677937148967445,0.13414318832881864,Tocantins,Estado
17,1550194,19,0.04510594441557967,0.10754824465674839,0.2564323855450121,Tocantins,Estado
17,1550194,20,0.06288832410476958,0.09716594843624111,0.15012677901521984,Tocantins,Estado
17,1550194,21,0.06308037769069577,0.1256568192100991,0.2503097919201024,Tocantins,Estado
17,1550194,22,0.059290056345942296,0.11347415616982565,0.21717611538979784,Tocantins,Estado
17,1550194,23,0.06224403315918507,0.12488334696696736,0.25055976546035474,Tocantins,Estado
17,1550194,24,0.0584279724986523,0.0774041772794958,0.10254346341478499,Tocantins,Estado
17,1550194,25,0.06589982141220166,0.12295105417595288,0.22939306054293987,Tocantins,Estado
17,1550194,26,0.06338462701795995,0.16414302034189696,0.425070437336898,Tocantins,Estado
17,1550194,27,0.06235623286293743,0.10428913428706982,0.17442079213240866,Tocantins,Estado
17,1550194,28,0.06521048924482939,0.06712836016523946,0.06910263656442987,Tocantins,Estado
17,1550194,29,0.0629354293547372,0.09481952602017141,0.14285661680344477,Tocantins,Estado
17,1550194,30,0.06475233825652389,0.08891405111085571,0.12209147496148295,Tocantins,Estado
17,1550194,31,0.054832590180729154,0.0842224586224558,0.12936508220806708,Tocantins,Estado
17,1550194,32,0.06465933949242413,0.06657798724109677,0.06855356735580322,Tocantins,Estado
17,1550194,33,0.06585961380246765,0.106113648492332,0.17097133958493232,Tocantins,Estado
17,1550194,34,0.1155498724944405,0.16379324725826336,0.23217877500208747,Tocantins,Estado
17,1550194,35,0.06743970169814185,0.10740763904684679,0.1710624548319374,Tocantins,Estado
17,1550194,36,0.055407049527565595,0.08677937148967442,0.13591518372398326,Tocantins,Estado
17,1550194,37,0.0,0.0,0.0,Tocantins,Estado
17,1550194,38,0.04626371821271716,0.09681584860375758,0.20260603563613133,Tocantins,Estado
17,1550194,39,0.06680562236117793,0.06680562236117793,0.06680562236117793,Tocantins,Estado
17,1550194,40,0.06588744059391669,0.10751085484718917,0.17542924426541726,Tocantins,Estado
17,1550194,41,0.06765149198600426,0.06765149198600426,0.06765149198600426,Tocantins,Estado
17,1550194,42,0.04567637716068075,0.09456607539600126,0.19578484923056264,Tocantins,Estado
17,1550194,43,0.06765149198600426,0.06765149198600426,0.06765149198600426,Tocantins,Estado
17,1550194,44,0.06854174020624211,0.06854174020624211,0.06854174020624211,Tocantins,Estado
17,1550194,45,0.06329191114403676,0.067324155382683,0.07161328858717347,Tocantins,Estado
17,1550194,46,0.13047148480463855,0.13047148480463855,0.13047148480463855,Tocantins,Estado
17,1550194,47,0.04689459583022182,0.10092993489445878,0.21722869293255836,Tocantins,Estado
17,1550194,48,0.13047148480463855,0.13047148480463855,0.13047148480463855,Tocantins,Estado
17,1550194,49,0.03377334286988667,0.1516077165779997,0.680563360711596,Tocantins,Estado
17,1550194,50,0.19570722720695777,0.19570722720695777,0.19570722720695777,Tocantins,Estado
17,1550194,51,0.13047148480463855,0.13047148480463855,0.13047148480463855,Tocantins,Estado
17,1550194,52,0.19570722720695777,0.19570722720695777,0.19570722720695777,Tocantins,Estado
21,7000229,1,0.0,0.0,0.0,Maranhão,Estado
21,7000229,2,0.0,0.0,0.0,Maranhão,Estado
21,7000229,3,0.010152725210337858,0.02066562725676972,0.042064385775051616,Maranhão,Estado
21,7000229,4,0.014718217517887416,0.014718217517887416,0.014718217517887416,Maranhão,Estado
21,7000229,5,0.0,0.0,0.0,Maranhão,Estado
21,7000229,6,0.02896770260481927,0.02896770260481927,0.02896770260481927,Maranhão,Estado
21,7000229,7,0.00753169368375561,0.02908028894396198,0.11228061583123695,Maranhão,Estado
21,7000229,8,0.014220635810877945,0.014548195924496812,0.014883301103572734,Maranhão,Estado
21,7000229,9,0.029698472889674782,0.029698472889674782,0.029698472889674782,Maranhão,Estado
21,7000229,10,0.010504650942361853,0.0205628695111397,0.04025184700112366,Maranhão,Estado
21,7000229,11,0.0144300169268498,0.014540144471981003,0.014651112492647202,Maranhão,Estado
21,7000229,12,0.010274863671344734,0.02040979108402081,0.040541615481975296,Maranhão,Estado
21,7000229,13,0.014330622152175843,0.014431901678111852,0.01453389698193,Maranhão,Estado
21,7000229,14,0.04378996929447354,0.04378996929447354,0.04378996929447354,Maranhão,Estado
21,7000229,15,0.023361520897710947,0.05264784292399933,0.11864789868290201,Maranhão,Estado
21,7000229,16,0.010540947393047397,0.020489116106517942,0.039826010241097255,Maranhão,Estado
21,7000229,17,0.014330622152175843,0.014431901678111852,0.01453389698193,Maranhão,Estado
21,7000229,18,0.014697092764334714,0.030133367817406352,0.06178227698355306,Maranhão,Estado
21,7000229,19,0.03678779701750668,0.0916301128261199,0.22822996366245882,Maranhão,Estado
21,7000229,20,0.03127208584221364,0.06218570381579706,0.12365858096507136,Maranhão,Estado
21,7000229,21,0.014204708857343441,0.02646514673309802,0.04930787379301473,Maranhão,Estado
21,7000229,22,0.014596167387154647,0.030384658607498928,0.06325136278628493,Maranhão,Estado
21,7000229,23,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,24,0.01416027243358841,0.014612805170735424,0.015079799909171623,Maranhão,Estado
21,7000229,25,0.02876027676589537,0.02876027676589537,0.02876027676589537,Maranhão,Estado
21,7000229,26,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,27,0.0,0.0,0.0,Maranhão,Estado
21,7000229,28,0.0,0.0,0.0,Maranhão,Estado
21,7000229,29,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,30,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,31,0.0,0.0,0.0,Maranhão,Estado
21,7000229,32,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,33,0.0,0.0,0.0,Maranhão,Estado
21,7000229,34,0.0,0.0,0.0,Maranhão,Estado
21,7000229,35,0.0,0.0,0.0,Maranhão,Estado
21,7000229,36,0.014380138382947685,0.014380138382947685,0.014380138382947685,Maranhão,Estado
21,7000229,37,0.0,0.0,0.0,Maranhão,Estado
21,7000229,38,0.0,0.0,0.0,Maranhão,Estado
21,7000229,39,0.0,0.0,0.0,Maranhão,Estado
21,7000229,40,0.0,0.0,0.0,Maranhão,Estado
21,7000229,41,0.02876027676589537,0.02876027676589537,0.02876027676589537,Maranhão,Estado
21,7000229,42,0.0,0.0,0.0,Maranhão,Estado
21,7000229,43,0.0,0.0,0.0,Maranhão,Estado
21,7000229,44,0.0,0.0,0.0,Maranhão,Estado
21,7000229,45,0.0,0.0,0.0,Maranhão,Estado
21,7000229,46,0.014596656431491176,0.014596656431491176,0.014596656431491176,Maranhão,Estado
21,7000229,47,0.014718217517887416,0.014718217517887416,0.014718217517887416,Maranhão,Estado
21,7000229,48,0.014596656431491176,0.014596656431491176,0.014596656431491176,Maranhão,Estado
21,7000229,49,0.0,0.0,0.0,Maranhão,Estado
21,7000229,50,0.0,0.0,0.0,Maranhão,Estado
21,7000229,51,0.0,0.0,0.0,Maranhão,Estado
21,7000229,52,0.0,0.0,0.0,Maranhão,Estado
22,3218485,1,0.02663849383730909,0.037342310038014505,0.05234710819206212,Piauí,Estado
22,3218485,2,0.01839888287961368,0.05415018341411055,0.15937067391362086,Piauí,Estado
22,3218485,3,0.030627384905357175,0.05724231225634323,0.10698537673321117,Piauí,Estado
22,3218485,4,0.03024061873871491,0.05690005689624277,0.10706184627931489,Piauí,Estado
22,3218485,5,0.045655054967261265,0.08905831340513587,0.17372409675675365,Piauí,Estado
22,3218485,6,0.05241519594907706,0.07712676182704392,0.11348879427456003,Piauí,Estado
22,3218485,7,0.03180402792859898,0.07911560534793537,0.1968077447178242,Piauí,Estado
22,3218485,8,0.06340881052435554,0.0998862530265354,0.15734822118842226,Piauí,Estado
22,3218485,9,0.045655054967261265,0.08905831340513587,0.17372409675675365,Piauí,Estado
22,3218485,10,0.028699133698261502,0.049145243824645884,0.08415776643216943,Piauí,Estado
22,3218485,11,0.02638056123680073,0.055938554689293644,0.11861468270667377,Piauí,Estado
22,3218485,12,0.041458304679550674,0.0829364039904229,0.16591240669460933,Piauí,Estado
