UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
23,34,13.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0180779426942719,3.1072325059538586,9.483452534592095,26.0,8.0,10.0,0.679600191213536,1.4953487812212205,3.2902697886340038,1.0,1.0,1.0,0.0,5.0,5
23,35,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0,1.0,1.0,27.0,8.0,10.0,0.0,3.0000000000000004,3.0000000000000004,0.0,0.0,3.0,0.0,0.0,5
23,36,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.5140697464124628,2.0,7.7810453307450755,28.0,8.0,10.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5
23,37,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,29.0,8.0,10.0,0.4231568860425209,2.449489742783178,14.17913827685435,0.0,0.0,0.0,6.0,1.0,5
23,38,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.5901880199032414,1.7320508075688774,5.083125883327548,30.0,8.0,10.0,0.392977928557206,2.6457513110645903,17.812705221639455,0.0,0.0,0.0,7.0,1.0,5
23,39,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,2.0,2.0,31.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5
23,40,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.1803760398064833,3.464101615137755,10.166251766655092,32.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5
23,41,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.7894890320953268,2.4101422641752297,7.3576522249422736,33.0,8.0,10.0,0.5140697464124628,2.0,7.7810453307450755,0.0,0.0,4.0,0.0,1.0,5
23,42,1.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.9427791706619021,2.620741394208897,7.285147645442716,34.0,8.0,10.0,0.5901880199032414,1.7320508075688774,5.083125883327548,0.0,0.0,1.0,0.0,3.0,5
23,43,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0,1.0,1.0,35.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
23,44,4.0,0.0,1.0,0.0,3.0,0.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,3.0000000000000004,3.0000000000000004,36.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5
23,45,2.0,0.0,0.0,0.0,2.0,0.0,1.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.7169865733836742,1.414213562373095,2.789452514516975,37.0,8.0,10.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,5
23,46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0,1.0,1.0,38.0,8.0,10.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,5
23,47,2.0,0.0,1.0,0.0,0.0,0.0,1.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,1.0,1.0,39.0,8.0,10.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,5
23,48,0.0,1.0,3.0,1.0,0.0,0.0,1.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0,1.0,1.0,40.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,5
23,49,7.0,0.0,4.0,1.0,0.0,0.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,1.0,1.0,41.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5
23,50,2.0,0.0,0.0,1.0,4.0,0.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.5140697464124628,2.0,7.7810453307450755,42.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,5
23,51,4.0,0.0,3.0,0.0,1.0,0.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,1.0,1.0,43.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,5
23,52,4.0,1.0,1.0,0.0,0.0,0.0,0.0,,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,1.0,1.0,44.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,5
