UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
32,41,0.08223515141547254,0.0,0.0,0.0,0.026045966964337343,0.025739701095147064,0.02544586887591093,0.025165481917720448,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025405392572604837,0.025742679905086333,0.02608444513509794,3973697,0.02527478314422793,0.04677755377021848,0.08657401823150329,0.026045966964337343,0.05147940219029413,0.07633760662773277,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,42,0.0,0.0,0.0,0.0,0.026045966964337343,0.07721910328544118,0.02544586887591093,0.0,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.018112454542580845,0.03712736903167192,0.07610462336694078,3973697,0.025405392572604837,0.025742679905086333,0.02608444513509794,0.026045966964337343,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,43,0.0,0.0,0.0,0.0,0.026045966964337343,0.05147940219029413,0.02544586887591093,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.020620235280558216,0.03243374429312403,0.05101531357712413,3973697,0.025593980722536196,0.025892381203669126,0.02619426073904163,0.026045966964337343,0.025739701095147064,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,44,0.02741171713849085,0.02704718083177113,0.0,0.0,0.10418386785734936,0.025739701095147064,0.05089173775182186,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.023061448232195837,0.04383220466803084,0.08331055997506225,3973697,0.025405392572604837,0.025742679905086333,0.02608444513509794,0.026045966964337343,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,45,0.0,0.0,0.0,0.0,0.052091933928674686,0.025739701095147064,0.02544586887591093,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.020385582987096734,0.03243374429312403,0.05160253545545383,3973697,0.020385582987096734,0.03243374429312403,0.05160253545545383,0.052091933928674686,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,46,0.02741171713849085,0.0,0.0,0.0,0.052091933928674686,0.025739701095147064,0.0,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.018350540537499037,0.03661735666036309,0.073067646484433,3973697,0.025306028439789012,0.025592363294003415,0.025881937994760042,,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,47,0.0,0.02704718083177113,0.026698156252027396,0.0,0.026045966964337343,0.025739701095147064,0.0,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025799653050357373,0.026377693339211958,0.026968684599728326,3973697,0.050612056879578,0.05118472658800682,0.05176387598952007,,0.05147940219029413,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,48,0.0,0.02704718083177113,0.0,0.0,0.026045966964337343,0.025739701095147064,0.02544586887591093,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025395033318488153,0.026062784828738878,0.026748094578581183,3973697,0.025306028439789012,0.025592363294003415,0.025881937994760042,,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,49,0.02741171713849085,0.02704718083177113,0.0,0.0,0.026045966964337343,0.05147940219029413,0.02544586887591093,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.02222891900362027,0.03099404915512125,0.043215375559811114,3973697,0.0,0.0,0.0,,0.0,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,50,0.0,0.0,0.026698156252027396,0.0,0.026045966964337343,0.025739701095147064,0.0,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025611810756468227,0.026158233874592256,0.026716314826161148,3973697,0.0,0.0,0.0,,0.0,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,51,0.0,0.0811415424953134,0.0,0.0,0.026045966964337343,0.0,0.0,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.015096213898903428,0.04597183850215595,0.13999602479280085,3973697,0.0,0.025445868875910934,0.025445868875910934,,,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,52,0.02741171713849085,0.0,0.0,0.0,0.052091933928674686,0.0,0.02544586887591093,,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.018041363379118852,0.03640775357312879,0.07347141634405743,3973697,0.0,0.025445868875910934,0.025445868875910934,,,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
