UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,n.seasons
16,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,30.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,31.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,32.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,33.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,34.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,35.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,36.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,37.0,11.0,4.0,0.0,0.0,0.0,0.0,,2
16,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,38.0,11.0,4.0,0.0,0.0,0.0,0.0,,2
16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,39.0,11.0,4.0,0.0,0.0,0.0,,,2
16,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,40.0,11.0,4.0,0.0,0.0,0.0,,,2
16,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,41.0,11.0,4.0,0.0,0.0,0.0,,,2
