UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
26,21,1.0,1.0,1.0,1.0,26.0,51.0,35.0,81.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.485855148559155,14.677527140228523,86.66225104749637,4.0,17.0,4.0,22.217626513277107,35.97323112894971,58.24534664328374,22.0,46.0,46.0,3
26,22,0.0,3.0,0.0,2.0,34.0,50.0,38.0,53.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,4.324574747152395,18.95900881143918,83.11661518832847,5.0,17.0,4.0,22.884215843332917,29.22262273869641,37.316624068504815,23.0,31.0,35.0,3
26,23,0.0,1.0,0.0,2.0,22.0,65.0,26.0,68.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,3.8503777456315795,16.51333704991936,70.82170076263772,6.0,17.0,4.0,13.633325679822867,22.655222981586583,37.64738996186567,17.0,18.0,38.0,3
26,24,2.0,3.0,0.0,0.0,23.0,47.0,31.0,60.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,21.47825567712269,32.24005662648322,48.39411854036041,7.0,17.0,4.0,12.033143117195552,21.306172030506005,37.72521960158609,12.0,31.0,26.0,3
26,25,0.0,2.0,0.0,0.0,17.0,46.0,23.0,31.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,14.70643877919684,26.20061766506083,46.678354721862014,8.0,17.0,4.0,17.675472875426948,23.487997492371047,31.211952862013753,19.0,22.0,31.0,3
26,26,4.0,0.0,0.0,0.0,12.0,31.0,19.0,53.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,11.216341306260373,19.19105486095036,32.835715017912534,9.0,17.0,4.0,14.758928193195407,21.547937026514326,31.45984478145903,29.0,15.0,23.0,3
26,27,2.0,0.0,0.0,1.0,19.0,18.0,19.0,43.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.1397246126916314,8.978316827516526,37.67315316052012,10.0,17.0,4.0,7.829565180749774,12.862455182759247,21.130516128182627,14.0,8.0,19.0,3
26,28,3.0,0.0,1.0,0.0,29.0,31.0,23.0,26.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,22.987960496669405,27.44706068816764,32.77111688655915,11.0,17.0,4.0,6.899983212879386,15.500173428513897,34.81970446907057,28.0,7.0,19.0,3
26,29,13.0,1.0,0.0,2.0,14.0,22.0,15.0,27.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,3.4080406440537563,9.804331630742775,28.20533226130946,12.0,17.0,4.0,17.06871720020129,20.79544402186708,25.33585195620368,23.0,17.0,23.0,3
26,30,32.0,1.0,0.0,0.0,28.0,15.0,17.0,19.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,13.252195859282411,19.25599970404374,27.979779995661087,13.0,17.0,4.0,14.408712513098088,19.242505656384022,25.69792572371594,25.0,19.0,15.0,3
