UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
24,21,0.0,2.0,1.0,4.0,9.0,7.0,1.0,5.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.5220967975843502,3.9842826037302554,10.429368152919873,4.0,17.0,10.0,4.250648192527342,5.383563270955295,6.818431490832548,7.0,5.0,6.0,4.0,4
24,22,1.0,3.0,0.0,7.0,13.0,5.0,4.0,10.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.949668685462684,6.531573930945211,10.80127509743403,5.0,17.0,10.0,3.6022759493449565,5.421612021659069,8.159807112706943,3.0,8.0,6.0,6.0,4
24,23,1.0,1.0,0.0,3.0,11.0,9.0,1.0,4.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.4022163740438764,4.151347725692716,12.290319995275444,6.0,17.0,10.0,3.496601877727424,4.82057051366791,6.645852427542509,5.0,6.0,3.0,6.0,4
24,24,0.0,2.0,0.0,5.0,5.0,14.0,3.0,6.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.0210575132607844,5.692425097622216,10.725947238609267,7.0,17.0,10.0,1.7956130656964273,3.2531531233955713,5.893811671588471,4.0,7.0,2.0,2.0,4
24,25,1.0,1.0,0.0,4.0,8.0,6.0,4.0,4.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.7792560525578525,5.26429605180997,7.332875183819743,8.0,17.0,10.0,4.466661552227225,5.62341325190349,7.079734211318435,5.0,5.0,8.0,5.0,4
24,26,3.0,0.0,1.0,5.0,6.0,6.0,5.0,5.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,4.9403810037442835,5.47722557505166,6.072406151926983,9.0,17.0,10.0,6.826551065114141,8.149100003284778,9.727874329235041,9.0,10.0,7.0,7.0,4
24,27,2.0,0.0,1.0,9.0,7.0,3.0,6.0,2.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.659322741351741,5.803009260803008,9.202499714066233,10.0,17.0,10.0,1.2320114440238428,2.514866859365871,5.133519944977364,5.0,2.0,4.0,1.0,4
24,28,6.0,0.0,0.0,5.0,5.0,2.0,4.0,4.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,2.458045380360757,3.7606030930863934,5.753407051278837,11.0,17.0,10.0,1.3581109331699863,3.027400104035091,6.748455642367276,3.0,7.0,1.0,4.0,4
24,29,9.0,0.0,0.0,3.0,10.0,8.0,1.0,1.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.40309624974197,3.9359793425308607,11.041247802977624,12.0,17.0,10.0,1.489180040611155,3.309750919646873,7.356028721421521,4.0,6.0,5.0,1.0,4
24,30,10.0,1.0,0.0,4.0,2.0,7.0,0.0,2.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.8806898560961542,3.8258623655447783,7.782900935338234,13.0,17.0,10.0,2.1322052654338526,3.0800702882410227,4.449305671597615,3.0,5.0,2.0,3.0,4
24,31,17.0,0.0,0.0,3.0,7.0,4.0,4.0,3.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.0242850046686853,4.281390285856145,6.061036824084465,14.0,17.0,10.0,3.1875416684026168,4.52701905583787,6.429375256508998,5.0,7.0,3.0,4.0,4
24,32,31.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.2282417423242138,2.7831576837137404,6.306548967923093,15.0,17.0,10.0,2.457022257402239,3.9359793425308607,6.305166075788415,4.0,6.0,2.0,5.0,4
24,33,30.0,0.0,0.0,4.0,5.0,5.0,1.0,2.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.4800819351307115,3.162277660168379,6.75638271276979,16.0,17.0,10.0,2.237051618330271,3.9842826037302554,7.096174150078947,3.0,7.0,2.0,6.0,4
24,34,68.0,0.0,0.0,3.0,7.0,2.0,0.0,2.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.6863059659847808,3.4760266448864496,7.165224745501255,17.0,17.0,10.0,1.910840199332374,2.82842712474619,4.186639993650494,2.0,2.0,4.0,4.0,4
24,35,35.0,0.0,1.0,2.0,6.0,3.0,3.0,0.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,2.061704906304191,3.2237097954706257,5.040636423591043,18.0,17.0,10.0,0.8776628065740153,1.681792830507429,3.2226808559736573,2.0,4.0,1.0,1.0,4
24,36,30.0,0.0,0.0,2.0,7.0,2.0,1.0,3.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.0393603607864021,2.300326633791206,5.091114517899757,19.0,17.0,10.0,1.0147693576784167,2.0800838230519045,4.263775485713262,3.0,1.0,3.0,0.0,4
24,37,33.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.814553088866177,2.2133638394006434,2.699827034891265,20.0,17.0,10.0,2.199225952140162,3.464101615137755,5.456465256933824,3.0,2.0,6.0,4.0,4
