UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
15,21,0.0,3.0,1.0,7.0,74.0,9.0,12.0,28.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,5.3880971295257565,15.379364100414694,43.897657085098324,7.0,14.0,9.0,6.461431127928031,13.068975723193633,26.43348247034461,13.0,34.0,6.0,11.0,4
15,22,0.0,9.0,0.0,1.0,81.0,6.0,11.0,20.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.448200242301189,8.550809648315397,50.48773194896161,8.0,14.0,9.0,6.7342178282661616,14.416868484808523,30.864177876137795,8.0,45.0,10.0,12.0,4
15,23,0.0,9.0,0.0,2.0,78.0,10.0,12.0,15.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.691084547413631,11.69705309092408,50.84234575364554,9.0,14.0,9.0,4.378346206594225,7.237624155400388,11.964152888581737,7.0,14.0,7.0,4.0,4
15,24,0.0,4.0,0.0,5.0,34.0,7.0,4.0,21.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,3.2189184571620477,8.306187647930992,21.433520035008495,10.0,14.0,9.0,1.0318693082747206,3.464101615137755,11.62937971288625,1.0,18.0,2.0,4.0,4
15,25,2.0,2.0,0.0,5.0,45.0,2.0,4.0,16.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.7411585397820468,6.513555624326305,24.36676839117916,11.0,14.0,9.0,1.648824448538161,3.1301691601465746,5.942390640689207,2.0,8.0,2.0,3.0,4
15,26,2.0,1.0,2.0,4.0,14.0,2.0,3.0,16.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.8806357629633166,4.281390285856145,9.74686493834421,12.0,14.0,9.0,3.142668815271407,6.382504298859907,12.962346183922381,5.0,13.0,4.0,0.0,4
15,27,1.0,1.0,1.0,0.0,18.0,4.0,0.0,27.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.943254793146119,8.48528137423857,37.05124014305525,13.0,14.0,9.0,2.900849445443823,3.872983346207417,5.170899173536748,5.0,5.0,3.0,3.0,4
15,28,11.0,1.0,2.0,3.0,8.0,3.0,3.0,13.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.3707873121475322,3.8336586254776353,6.1991804922332445,14.0,14.0,9.0,2.203088770121544,2.9129506302439405,3.8515385713533634,4.0,3.0,3.0,2.0,4
15,29,10.0,0.0,1.0,0.0,13.0,3.0,2.0,6.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.4020380321050485,4.272658681697917,13.02076819048855,15.0,14.0,9.0,0.7036017750118819,1.4422495703074085,2.9563368043191436,0.0,1.0,1.0,3.0,4
15,30,17.0,0.0,1.0,6.0,5.0,1.0,3.0,6.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.399008440496099,3.0800702882410227,6.781112040425599,16.0,14.0,9.0,0.7682369555698564,1.3160740129524926,2.254578870504988,3.0,1.0,1.0,1.0,4
15,31,25.0,1.0,0.0,2.0,3.0,1.0,1.0,5.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,0.9191858986891183,1.5650845800732873,2.6648469545458404,17.0,14.0,9.0,0.5140697464124628,2.0,7.7810453307450755,0.0,4.0,1.0,0.0,4
15,32,57.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.0,1.0,1.0,18.0,14.0,9.0,1.1745846409700589,2.449489742783178,5.108188708346089,6.0,3.0,1.0,2.0,4
15,33,104.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,0.955420099666187,1.414213562373095,2.0933199968252474,19.0,14.0,9.0,0.9191858986891183,1.5650845800732873,2.6648469545458404,2.0,3.0,1.0,1.0,4
15,34,127.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,0.9129225297295525,1.8612097182041991,3.794518704849986,20.0,14.0,9.0,0.9128275668461469,2.0,4.381988609108453,1.0,2.0,4.0,0.0,4
15,35,233.0,0.0,0.0,2.0,3.0,4.0,0.0,9.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.9450559500263782,2.8844991406148166,4.2776842959683385,21.0,14.0,9.0,1.7566405623564756,2.2894284851066637,2.9838106330566094,2.0,3.0,0.0,2.0,4
